,Unnamed: 0,original_image,cropped_img_name,taxonomy_cat,color_tonks,color_prob,pattern_tonks,pattern_prob
1441,1441,Lays_Flat_Clothing_Outfit_00000300.jpg,Lays_Flat_Clothing_Outfit_00000300_2.jpg,shoes,brown,0.9990419745,cheetah,0.4476068914
1442,1442,Lays_Flat_Clothing_Outfit_00000300.jpg,Lays_Flat_Clothing_Outfit_00000300_3.jpg,shoes,brown,0.9988518953,camo,0.7403705716
1443,1443,Lays_Flat_Clothing_Outfit_00000302.jpg,Lays_Flat_Clothing_Outfit_00000302_0.jpg,shoes,white,0.8236251473,geometric,0.8406509757
1444,1444,Lays_Flat_Clothing_Outfit_00000302.jpg,Lays_Flat_Clothing_Outfit_00000302_1.jpg,shoes,grey,0.728533566,geometric,0.9993047714
1445,1445,Lays_Flat_Clothing_Outfit_00000307.jpg,Lays_Flat_Clothing_Outfit_00000307_0.jpg,shoes,orange,0.9990793467,striped,0.8462249637
1446,1446,Lays_Flat_Clothing_Outfit_00000307.jpg,Lays_Flat_Clothing_Outfit_00000307_1.jpg,shoes,orange,0.999999404,solid,0.9547682405
1447,1447,Lays_Flat_Clothing_Outfit_00000333.jpg,Lays_Flat_Clothing_Outfit_00000333_1.jpg,shoes,beige,0.9170444608,plaid,0.9487219453
1448,1448,Lays_Flat_Clothing_Outfit_00000333.jpg,Lays_Flat_Clothing_Outfit_00000333_2.jpg,shoes,brown,0.7894957662,plaid,0.6663681865
1449,1449,Lays_Flat_Clothing_Outfit_00000339.jpg,Lays_Flat_Clothing_Outfit_00000339_0.jpg,shoes,brown,0.9999998808,striped,0.9840810299
1450,1450,Lays_Flat_Clothing_Outfit_00000339.jpg,Lays_Flat_Clothing_Outfit_00000339_1.jpg,shoes,brown,0.9891504645,striped,0.7872822881
1451,1451,Lays_Flat_Clothing_Outfit_00000340.jpg,Lays_Flat_Clothing_Outfit_00000340_1.jpg,shoes,grey,0.999992609,melange,0.9986740351
1452,1452,Lays_Flat_Clothing_Outfit_00000340.jpg,Lays_Flat_Clothing_Outfit_00000340_2.jpg,shoes,white,0.9295251966,melange,0.99996984
1453,1453,Lays_Flat_Clothing_Outfit_00000372.jpg,Lays_Flat_Clothing_Outfit_00000372_0.jpg,shoes,beige,0.9991451502,lace,0.9990463853
1454,1454,Lays_Flat_Clothing_Outfit_00000372.jpg,Lays_Flat_Clothing_Outfit_00000372_1.jpg,shoes,beige,0.9651323557,geometric,0.8075333238
1455,1455,Lays_Flat_Clothing_Outfit_00000380.jpg,Lays_Flat_Clothing_Outfit_00000380_0.jpg,shoes,yellow,0.9992803931,solid,0.8648923039
1456,1456,Lays_Flat_Clothing_Outfit_00000380.jpg,Lays_Flat_Clothing_Outfit_00000380_1.jpg,shoes,brown,0.9756202102,solid,0.8735824823
1457,1457,Lays_Flat_Clothing_Outfit_00000383.jpg,Lays_Flat_Clothing_Outfit_00000383_0.jpg,shoes,grey,0.5607861876,striped,0.9099743962
1458,1458,Lays_Flat_Clothing_Outfit_00000383.jpg,Lays_Flat_Clothing_Outfit_00000383_1.jpg,shoes,green,0.9810940027,lace,0.705570817
1459,1459,Lays_Flat_Clothing_Outfit_00000390.jpg,Lays_Flat_Clothing_Outfit_00000390_0.jpg,shoes,white,0.9912643433,striped,0.9999860525
1460,1460,Lays_Flat_Clothing_Outfit_00000390.jpg,Lays_Flat_Clothing_Outfit_00000390_1.jpg,shoes,white,0.9979123473,striped,0.9998545647
1461,1461,Lays_Flat_Clothing_Outfit_00000392.jpg,Lays_Flat_Clothing_Outfit_00000392_0.jpg,shoes,grey,0.9999898672,melange,0.896850884
1462,1462,Lays_Flat_Clothing_Outfit_00000392.jpg,Lays_Flat_Clothing_Outfit_00000392_1.jpg,shoes,grey,1,plaid,0.6586275101
1463,1463,Lays_Flat_Clothing_Outfit_00000397.jpg,Lays_Flat_Clothing_Outfit_00000397_1.jpg,shoes,green,0.7478406429,striped,0.9949150085
1464,1464,Lays_Flat_Clothing_Outfit_00000397.jpg,Lays_Flat_Clothing_Outfit_00000397_3.jpg,shoes,white,0.9943074584,geometric,0.8538926244
1465,1465,Lays_Flat_Clothing_Outfit_00000407.jpg,Lays_Flat_Clothing_Outfit_00000407_1.jpg,shoes,beige,0.9999995232,lace,0.9998446703
1466,1466,Lays_Flat_Clothing_Outfit_00000407.jpg,Lays_Flat_Clothing_Outfit_00000407_2.jpg,shoes,beige,0.999940753,lace,0.9994669557
1467,1467,Lays_Flat_Clothing_Outfit_00000414.jpg,Lays_Flat_Clothing_Outfit_00000414_0.jpg,shoes,black,0.9999808073,striped,0.9998977184
1468,1468,Lays_Flat_Clothing_Outfit_00000414.jpg,Lays_Flat_Clothing_Outfit_00000414_1.jpg,shoes,grey,0.5743993521,striped,0.75944978
1469,1469,Lays_Flat_Clothing_Outfit_00000433.jpg,Lays_Flat_Clothing_Outfit_00000433_0.jpg,shoes,grey,0.9950587749,solid,0.9468536377
1470,1470,Lays_Flat_Clothing_Outfit_00000433.jpg,Lays_Flat_Clothing_Outfit_00000433_1.jpg,shoes,grey,0.9993927479,striped,0.874776125
1471,1471,Lays_Flat_Clothing_Outfit_00000434.jpg,Lays_Flat_Clothing_Outfit_00000434_0.jpg,shoes,white,0.9979441762,floral,0.8372740149
1472,1472,Lays_Flat_Clothing_Outfit_00000434.jpg,Lays_Flat_Clothing_Outfit_00000434_1.jpg,shoes,white,0.9999998808,geometric,0.7513871789
1473,1473,Lays_Flat_Clothing_Outfit_00000437.jpg,Lays_Flat_Clothing_Outfit_00000437_0.jpg,shoes,brown,0.9395929575,solid,0.984349072
1474,1474,Lays_Flat_Clothing_Outfit_00000437.jpg,Lays_Flat_Clothing_Outfit_00000437_1.jpg,shoes,brown,0.9999623299,solid,0.9884414673
1475,1475,Lays_Flat_Clothing_Outfit_00000440.jpg,Lays_Flat_Clothing_Outfit_00000440_1.jpg,shoes,beige,0.92017591,melange,0.5611673594
1476,1476,Lays_Flat_Clothing_Outfit_00000440.jpg,Lays_Flat_Clothing_Outfit_00000440_2.jpg,shoes,grey,0.9978109002,striped,0.8105452657
1477,1477,Lays_Flat_Clothing_Outfit_00000442.jpg,Lays_Flat_Clothing_Outfit_00000442_0.jpg,shoes,grey,0.6924440861,gingham,0.5124702454
1478,1478,Lays_Flat_Clothing_Outfit_00000442.jpg,Lays_Flat_Clothing_Outfit_00000442_1.jpg,shoes,black,0.3789969683,geometric,0.7705203891
1479,1479,Lays_Flat_Clothing_Outfit_00000456.jpg,Lays_Flat_Clothing_Outfit_00000456_0.jpg,shoes,beige,0.7830774784,lace,0.999491334
1480,1480,Lays_Flat_Clothing_Outfit_00000456.jpg,Lays_Flat_Clothing_Outfit_00000456_2.jpg,shoes,beige,0.9717817903,lace,0.9996320009
1481,1481,Lays_Flat_Clothing_Outfit_00000469.jpg,Lays_Flat_Clothing_Outfit_00000469_1.jpg,shoes,white,0.9739968181,floral,0.6138725281
1482,1482,Lays_Flat_Clothing_Outfit_00000469.jpg,Lays_Flat_Clothing_Outfit_00000469_2.jpg,shoes,white,0.9999866486,floral,0.999812305
1483,1483,Lays_Flat_Clothing_Outfit_00000479.jpg,Lays_Flat_Clothing_Outfit_00000479_0.jpg,shoes,brown,1,geometric,0.5652111173
1484,1484,Lays_Flat_Clothing_Outfit_00000479.jpg,Lays_Flat_Clothing_Outfit_00000479_1.jpg,shoes,brown,1,geometric,0.9133902192
1485,1485,Lays_Flat_Clothing_Outfit_00000491.jpg,Lays_Flat_Clothing_Outfit_00000491_1.jpg,shoes,brown,0.9999984503,solid,0.9761077166
1486,1486,Lays_Flat_Clothing_Outfit_00000496.jpg,Lays_Flat_Clothing_Outfit_00000496_0.jpg,shoes,red,0.9455993176,geometric,0.9907299876
1487,1487,Lays_Flat_Clothing_Outfit_00000496.jpg,Lays_Flat_Clothing_Outfit_00000496_2.jpg,shoes,green,0.5316334367,geometric,0.9984880686
1488,1488,Lays_Flat_Clothing_Outfit_00000501.jpg,Lays_Flat_Clothing_Outfit_00000501_0.jpg,shoes,grey,0.9977170229,striped,0.9999831915
1489,1489,Lays_Flat_Clothing_Outfit_00000501.jpg,Lays_Flat_Clothing_Outfit_00000501_1.jpg,shoes,grey,0.9896412492,striped,0.9713123441
1490,1490,Lays_Flat_Clothing_Outfit_00000527.jpg,Lays_Flat_Clothing_Outfit_00000527_0.jpg,shoes,red,1,solid,0.9550276995
1491,1491,Lays_Flat_Clothing_Outfit_00000527.jpg,Lays_Flat_Clothing_Outfit_00000527_1.jpg,shoes,red,1,solid,0.9984032512
1492,1492,Lays_Flat_Clothing_Outfit_00000533.jpg,Lays_Flat_Clothing_Outfit_00000533_0.jpg,shoes,beige,0.9991788268,melange,0.5257599354
1493,1493,Lays_Flat_Clothing_Outfit_00000533.jpg,Lays_Flat_Clothing_Outfit_00000533_1.jpg,shoes,beige,1,lace,0.9994377494
1494,1494,Lays_Flat_Clothing_Outfit_00000536.jpg,Lays_Flat_Clothing_Outfit_00000536_0.jpg,shoes,brown,0.7209835649,camo,0.3129902184
1495,1495,Lays_Flat_Clothing_Outfit_00000536.jpg,Lays_Flat_Clothing_Outfit_00000536_1.jpg,shoes,beige,0.653357029,striped,0.545638144
1496,1496,Lays_Flat_Clothing_Outfit_00000537.jpg,Lays_Flat_Clothing_Outfit_00000537_1.jpg,shoes,red,1,solid,0.9956334233
1497,1497,Lays_Flat_Clothing_Outfit_00000537.jpg,Lays_Flat_Clothing_Outfit_00000537_2.jpg,shoes,red,1,solid,0.9091717005
1498,1498,Lays_Flat_Clothing_Outfit_00000547.jpg,Lays_Flat_Clothing_Outfit_00000547_0.jpg,shoes,orange,0.951782465,solid,0.9996973276
1499,1499,Lays_Flat_Clothing_Outfit_00000547.jpg,Lays_Flat_Clothing_Outfit_00000547_1.jpg,shoes,orange,0.9716473818,solid,0.9999485016
1500,1500,Lays_Flat_Clothing_Outfit_00000548.jpg,Lays_Flat_Clothing_Outfit_00000548_0.jpg,shoes,white,0.9986431003,striped,0.9895365238
1501,1501,Lays_Flat_Clothing_Outfit_00000548.jpg,Lays_Flat_Clothing_Outfit_00000548_1.jpg,shoes,white,0.9989418387,striped,0.9999238253
1502,1502,Lemon-dress-flatlay.jpg,Lemon-dress-flatlay_0.jpg,shoes,pink,0.9807852507,striped,0.9698468447
1503,1503,Lemon-dress-flatlay.jpg,Lemon-dress-flatlay_1.jpg,shoes,pink,0.9992126226,striped,0.9897198081
1504,1504,style_outfit_flatlays_00000001.jpg,style_outfit_flatlays_00000001_0.jpg,shoes,grey,0.9917122126,lace,0.9952870607
1505,1505,style_outfit_flatlays_00000001.jpg,style_outfit_flatlays_00000001_1.jpg,shoes,grey,0.9999884367,striped,0.832883358
1506,1506,style_outfit_flatlays_00000004.jpg,style_outfit_flatlays_00000004_0.jpg,shoes,brown,0.9997760653,geometric,0.9781517386
1507,1507,style_outfit_flatlays_00000004.jpg,style_outfit_flatlays_00000004_2.jpg,shoes,brown,0.9987928867,geometric,0.9996882677
1508,1508,style_outfit_flatlays_00000005.jpg,style_outfit_flatlays_00000005_0.jpg,shoes,beige,0.8273037672,geometric,0.9520764947
1509,1509,style_outfit_flatlays_00000005.jpg,style_outfit_flatlays_00000005_2.jpg,shoes,white,0.5517627597,striped,0.9868920445
1510,1510,style_outfit_flatlays_00000006.jpg,style_outfit_flatlays_00000006_2.jpg,shoes,black,0.9994095564,melange,0.9998573065
1511,1511,style_outfit_flatlays_00000006.jpg,style_outfit_flatlays_00000006_3.jpg,shoes,black,0.9992398024,melange,0.9849023223
1512,1512,style_outfit_flatlays_00000007.jpg,style_outfit_flatlays_00000007_0.jpg,shoes,blue,0.9989763498,geometric,0.5703707337
1513,1513,style_outfit_flatlays_00000007.jpg,style_outfit_flatlays_00000007_1.jpg,shoes,blue,0.9984110594,geometric,0.9636724591
1514,1514,style_outfit_flatlays_00000008.jpg,style_outfit_flatlays_00000008_1.jpg,shoes,white,0.7708892822,striped,0.9999414682
1515,1515,style_outfit_flatlays_00000008.jpg,style_outfit_flatlays_00000008_2.jpg,shoes,white,0.6225376725,striped,0.9993014336
1516,1516,style_outfit_flatlays_00000010.jpg,style_outfit_flatlays_00000010_0.jpg,shoes,black,1,melange,0.9673038721
1517,1517,style_outfit_flatlays_00000010.jpg,style_outfit_flatlays_00000010_1.jpg,shoes,black,0.9999969006,geometric,0.4553354084
1518,1518,style_outfit_flatlays_00000011.jpg,style_outfit_flatlays_00000011_0.jpg,shoes,grey,0.9999984503,melange,0.9993914366
1519,1519,style_outfit_flatlays_00000011.jpg,style_outfit_flatlays_00000011_1.jpg,shoes,grey,0.9999998808,melange,0.9998586178
1520,1520,style_outfit_flatlays_00000012.jpg,style_outfit_flatlays_00000012_0.jpg,shoes,purple,0.9999504089,striped,0.5692567825
1521,1521,style_outfit_flatlays_00000012.jpg,style_outfit_flatlays_00000012_1.jpg,shoes,purple,0.9999866486,solid,0.85554111
1522,1522,style_outfit_flatlays_00000013.jpg,style_outfit_flatlays_00000013_0.jpg,shoes,green,0.9999051094,melange,0.3764322698
1523,1523,style_outfit_flatlays_00000013.jpg,style_outfit_flatlays_00000013_1.jpg,shoes,green,0.9998999834,solid,0.8556159735
1524,1524,style_outfit_flatlays_00000015.jpg,style_outfit_flatlays_00000015_0.jpg,shoes,navy,0.9999771118,melange,0.9992232323
1525,1525,style_outfit_flatlays_00000015.jpg,style_outfit_flatlays_00000015_1.jpg,shoes,navy,0.9999841452,melange,0.7459053397
1526,1526,style_outfit_flatlays_00000018.jpg,style_outfit_flatlays_00000018_0.jpg,shoes,green,0.6968856454,solid,0.9716178179
1527,1527,style_outfit_flatlays_00000018.jpg,style_outfit_flatlays_00000018_2.jpg,shoes,green,0.9999835491,striped,0.5720250607
1528,1528,style_outfit_flatlays_00000020.jpg,style_outfit_flatlays_00000020_0.jpg,shoes,red,1,solid,0.9505813718
1529,1529,style_outfit_flatlays_00000020.jpg,style_outfit_flatlays_00000020_1.jpg,shoes,red,1,solid,0.7691769004
1530,1530,style_outfit_flatlays_00000022.jpg,style_outfit_flatlays_00000022_1.jpg,shoes,grey,0.9988294244,camo,0.9977222085
1531,1531,style_outfit_flatlays_00000022.jpg,style_outfit_flatlays_00000022_2.jpg,shoes,grey,0.9999858141,melange,0.5381534696
1532,1532,style_outfit_flatlays_00000023.jpg,style_outfit_flatlays_00000023_0.jpg,shoes,white,0.999999404,striped,0.5706644654
1533,1533,style_outfit_flatlays_00000023.jpg,style_outfit_flatlays_00000023_1.jpg,shoes,white,0.9999918938,striped,0.9903686643
1534,1534,style_outfit_flatlays_00000024.jpg,style_outfit_flatlays_00000024_0.jpg,shoes,green,0.4475245178,striped,0.9692440033
1535,1535,style_outfit_flatlays_00000024.jpg,style_outfit_flatlays_00000024_1.jpg,shoes,beige,0.9644927382,striped,0.9694685936
1536,1536,style_outfit_flatlays_00000028.jpg,style_outfit_flatlays_00000028_0.jpg,shoes,brown,0.9329858422,melange,0.9984651804
1537,1537,style_outfit_flatlays_00000028.jpg,style_outfit_flatlays_00000028_1.jpg,shoes,grey,0.9454432726,melange,0.9685280919
1538,1538,style_outfit_flatlays_00000029.jpg,style_outfit_flatlays_00000029_0.jpg,shoes,brown,0.7907697558,striped,0.9423756599
1539,1539,style_outfit_flatlays_00000029.jpg,style_outfit_flatlays_00000029_1.jpg,shoes,purple,0.3914744556,geometric,0.6371796131
1540,1540,style_outfit_flatlays_00000030.jpg,style_outfit_flatlays_00000030_0.jpg,shoes,green,1,solid,0.564432323
1541,1541,style_outfit_flatlays_00000030.jpg,style_outfit_flatlays_00000030_1.jpg,shoes,green,1,striped,0.9988540411
1542,1542,style_outfit_flatlays_00000032.jpg,style_outfit_flatlays_00000032_0.jpg,shoes,beige,0.9976739287,geometric,0.8485690951
1543,1543,style_outfit_flatlays_00000032.jpg,style_outfit_flatlays_00000032_1.jpg,shoes,beige,0.9998897314,plaid,0.3894474506
1544,1544,style_outfit_flatlays_00000035.jpg,style_outfit_flatlays_00000035_0.jpg,shoes,beige,0.9974101186,striped,0.3804808855
1545,1545,style_outfit_flatlays_00000035.jpg,style_outfit_flatlays_00000035_1.jpg,shoes,green,0.6111063361,solid,0.9549919367
1546,1546,style_outfit_flatlays_00000036.jpg,style_outfit_flatlays_00000036_0.jpg,shoes,brown,0.9999985695,solid,0.9753549099
1547,1547,style_outfit_flatlays_00000036.jpg,style_outfit_flatlays_00000036_1.jpg,shoes,brown,0.9999918938,solid,0.909226954
1548,1548,style_outfit_flatlays_00000037.jpg,style_outfit_flatlays_00000037_0.jpg,shoes,brown,0.9999979734,melange,0.8001946211
1549,1549,style_outfit_flatlays_00000037.jpg,style_outfit_flatlays_00000037_1.jpg,shoes,brown,0.9630618691,melange,0.9924894571
1550,1550,style_outfit_flatlays_00000039.jpg,style_outfit_flatlays_00000039_0.jpg,shoes,black,0.9145733714,striped,0.9779022932
1551,1551,style_outfit_flatlays_00000039.jpg,style_outfit_flatlays_00000039_1.jpg,shoes,green,0.9982792139,striped,0.9845840931
1552,1552,style_outfit_flatlays_00000039.jpg,style_outfit_flatlays_00000039_3.jpg,shoes,black,0.93430233,striped,0.9999082088
1553,1553,style_outfit_flatlays_00000041.jpg,style_outfit_flatlays_00000041_0.jpg,shoes,brown,0.9196299911,solid,0.8740047216
1554,1554,style_outfit_flatlays_00000041.jpg,style_outfit_flatlays_00000041_1.jpg,shoes,grey,0.6309142709,solid,0.9992387295
1555,1555,style_outfit_flatlays_00000042.jpg,style_outfit_flatlays_00000042_0.jpg,shoes,brown,0.9928376079,geometric,0.9954083562
1556,1556,style_outfit_flatlays_00000042.jpg,style_outfit_flatlays_00000042_1.jpg,shoes,brown,0.9969862103,geometric,0.999810636
1557,1557,style_outfit_flatlays_00000047.jpg,style_outfit_flatlays_00000047_0.jpg,shoes,brown,0.9995592237,solid,0.8860855103
1558,1558,style_outfit_flatlays_00000047.jpg,style_outfit_flatlays_00000047_2.jpg,shoes,brown,0.9999992847,solid,0.9943643808
1559,1559,style_outfit_flatlays_00000048.jpg,style_outfit_flatlays_00000048_0.jpg,shoes,grey,0.9999933243,melange,0.8900654912
1560,1560,style_outfit_flatlays_00000048.jpg,style_outfit_flatlays_00000048_1.jpg,shoes,grey,0.9980918765,striped,0.9983859062
1561,1561,style_outfit_flatlays_00000049.jpg,style_outfit_flatlays_00000049_1.jpg,shoes,white,0.9663998485,dotted,0.8769431114
1562,1562,style_outfit_flatlays_00000049.jpg,style_outfit_flatlays_00000049_2.jpg,shoes,grey,0.9999431372,dotted,0.9998655319
1563,1563,style_outfit_flatlays_00000050.jpg,style_outfit_flatlays_00000050_0.jpg,shoes,grey,0.997743845,striped,0.9927814603
1564,1564,style_outfit_flatlays_00000050.jpg,style_outfit_flatlays_00000050_2.jpg,shoes,grey,1,melange,0.5920017958
1565,1565,style_outfit_flatlays_00000057.jpg,style_outfit_flatlays_00000057_0.jpg,shoes,white,0.5759853721,lace,0.6641393304
1566,1566,style_outfit_flatlays_00000057.jpg,style_outfit_flatlays_00000057_1.jpg,shoes,brown,0.9081093073,geometric,0.6632860899
1567,1567,style_outfit_flatlays_00000059.jpg,style_outfit_flatlays_00000059_0.jpg,shoes,green,0.9999835491,lace,0.8982546329
1568,1568,style_outfit_flatlays_00000059.jpg,style_outfit_flatlays_00000059_2.jpg,shoes,green,1,solid,0.9787024856
1569,1569,style_outfit_flatlays_00000061.jpg,style_outfit_flatlays_00000061_1.jpg,shoes,grey,0.968850255,geometric,0.9880279303
1570,1570,style_outfit_flatlays_00000061.jpg,style_outfit_flatlays_00000061_2.jpg,shoes,grey,0.8418966532,gingham,0.5036548376
1571,1571,style_outfit_flatlays_00000062.jpg,style_outfit_flatlays_00000062_0.jpg,shoes,brown,0.9999966621,camo,0.8059460521
1572,1572,style_outfit_flatlays_00000062.jpg,style_outfit_flatlays_00000062_2.jpg,shoes,brown,0.9999991655,geometric,0.3570570648
1573,1573,style_outfit_flatlays_00000063.jpg,style_outfit_flatlays_00000063_0.jpg,shoes,brown,0.6955736876,solid,0.9990590215
1574,1574,style_outfit_flatlays_00000063.jpg,style_outfit_flatlays_00000063_1.jpg,shoes,brown,0.9999893904,solid,0.7712755203
1575,1575,style_outfit_flatlays_00000064.jpg,style_outfit_flatlays_00000064_0.jpg,shoes,grey,0.9930730462,geometric,0.6888511777
1576,1576,style_outfit_flatlays_00000065.jpg,style_outfit_flatlays_00000065_0.jpg,shoes,grey,0.9999604225,melange,0.9173656702
1577,1577,style_outfit_flatlays_00000065.jpg,style_outfit_flatlays_00000065_1.jpg,shoes,grey,0.988073647,melange,0.6127921939
1578,1578,style_outfit_flatlays_00000066.jpg,style_outfit_flatlays_00000066_1.jpg,shoes,brown,0.76595819,solid,0.9975398779
1579,1579,style_outfit_flatlays_00000066.jpg,style_outfit_flatlays_00000066_2.jpg,shoes,beige,0.5561982989,lace,0.9634828568
1580,1580,style_outfit_flatlays_00000070.jpg,style_outfit_flatlays_00000070_0.jpg,shoes,black,0.9999996424,melange,0.9999876022
1581,1581,style_outfit_flatlays_00000070.jpg,style_outfit_flatlays_00000070_2.jpg,shoes,black,0.9999998808,melange,0.9999923706
1582,1582,style_outfit_flatlays_00000073.jpg,style_outfit_flatlays_00000073_0.jpg,shoes,beige,0.9999331236,geometric,0.6055250764
1583,1583,style_outfit_flatlays_00000073.jpg,style_outfit_flatlays_00000073_1.jpg,shoes,beige,0.6799871325,geometric,0.9994997978
1584,1584,style_outfit_flatlays_00000075.jpg,style_outfit_flatlays_00000075_0.jpg,shoes,grey,0.9562478662,striped,0.4195722938
1585,1585,style_outfit_flatlays_00000075.jpg,style_outfit_flatlays_00000075_2.jpg,shoes,green,0.9981378317,melange,0.9998002648
1586,1586,style_outfit_flatlays_00000077.jpg,style_outfit_flatlays_00000077_0.jpg,shoes,brown,0.9987689853,solid,0.7319033742
1587,1587,style_outfit_flatlays_00000078.jpg,style_outfit_flatlays_00000078_0.jpg,shoes,purple,0.999999404,striped,0.9842655659
1588,1588,style_outfit_flatlays_00000078.jpg,style_outfit_flatlays_00000078_1.jpg,shoes,pink,0.6641796827,striped,0.9994826317
1589,1589,style_outfit_flatlays_00000082.jpg,style_outfit_flatlays_00000082_0.jpg,shoes,black,0.9999998808,dotted,0.9144518375
1590,1590,style_outfit_flatlays_00000082.jpg,style_outfit_flatlays_00000082_1.jpg,shoes,black,1,dotted,0.9799917936
1591,1591,style_outfit_flatlays_00000083.jpg,style_outfit_flatlays_00000083_0.jpg,shoes,brown,0.9978931546,striped,0.5872282386
1592,1592,style_outfit_flatlays_00000083.jpg,style_outfit_flatlays_00000083_1.jpg,shoes,beige,0.9513673186,striped,0.9557947516
1593,1593,style_outfit_flatlays_00000084.jpg,style_outfit_flatlays_00000084_0.jpg,shoes,brown,1,solid,0.6138954759
1594,1594,style_outfit_flatlays_00000084.jpg,style_outfit_flatlays_00000084_1.jpg,shoes,brown,0.9999946356,striped,0.9900063872
1595,1595,style_outfit_flatlays_00000087.jpg,style_outfit_flatlays_00000087_0.jpg,shoes,beige,0.8357343078,lace,0.5576286316
1596,1596,style_outfit_flatlays_00000087.jpg,style_outfit_flatlays_00000087_1.jpg,shoes,beige,0.6797764897,geometric,0.7784042358
1597,1597,style_outfit_flatlays_00000091.jpg,style_outfit_flatlays_00000091_0.jpg,shoes,black,0.9885518551,solid,0.979078114
1598,1598,style_outfit_flatlays_00000091.jpg,style_outfit_flatlays_00000091_1.jpg,shoes,black,0.9999785423,solid,0.9417508245
1599,1599,style_outfit_flatlays_00000092.jpg,style_outfit_flatlays_00000092_0.jpg,shoes,grey,0.999104917,geometric,0.901184082
1600,1600,style_outfit_flatlays_00000092.jpg,style_outfit_flatlays_00000092_2.jpg,shoes,black,0.9923060536,geometric,0.6711788177
1601,1601,style_outfit_flatlays_00000094.jpg,style_outfit_flatlays_00000094_1.jpg,shoes,purple,0.6340931058,geometric,0.9285683036
1602,1602,style_outfit_flatlays_00000094.jpg,style_outfit_flatlays_00000094_2.jpg,shoes,grey,0.9919689298,geometric,0.8090213537
1603,1603,style_outfit_flatlays_00000096.jpg,style_outfit_flatlays_00000096_0.jpg,shoes,black,0.9999970198,striped,0.9950842261
1604,1604,style_outfit_flatlays_00000096.jpg,style_outfit_flatlays_00000096_1.jpg,shoes,black,0.999861002,striped,0.9927426577
1605,1605,style_outfit_flatlays_00000099.jpg,style_outfit_flatlays_00000099_0.jpg,shoes,grey,0.9999995232,plaid,0.9996691942
1606,1606,style_outfit_flatlays_00000099.jpg,style_outfit_flatlays_00000099_1.jpg,shoes,grey,0.9999998808,plaid,0.9982619882
1607,1607,style_outfit_flatlays_00000101.jpg,style_outfit_flatlays_00000101_0.jpg,shoes,grey,1,striped,0.8847419024
1608,1608,style_outfit_flatlays_00000101.jpg,style_outfit_flatlays_00000101_1.jpg,shoes,grey,1,striped,0.9900369644
1609,1609,style_outfit_flatlays_00000103.jpg,style_outfit_flatlays_00000103_0.jpg,shoes,beige,1,striped,0.9793282151
1610,1610,style_outfit_flatlays_00000103.jpg,style_outfit_flatlays_00000103_1.jpg,shoes,beige,1,lace,0.9496182799
1611,1611,style_outfit_flatlays_00000105.jpg,style_outfit_flatlays_00000105_0.jpg,shoes,beige,0.999337256,lace,0.5609074235
1612,1612,style_outfit_flatlays_00000105.jpg,style_outfit_flatlays_00000105_1.jpg,shoes,brown,0.9999593496,striped,0.8383896947
